VECTOR,OCCURRENCE_ID,SOURCE_TYPE,LOCATION_TYPE,POLYGON_ADMIN,Y,X,YEAR,COUNTRY,COUNTRY_ID,GAUL_AD0,STATUS
Aedes albopictus,285,unpublished,polygon,2,-26.92,-48.95,2014,Brazil,BRA,37,NA
Aedes albopictus,286,unpublished,polygon,2,-26.91,-52.9,2014,Brazil,BRA,37,NA
Aedes albopictus,287,unpublished,polygon,2,-26.91,-50.12,2014,Brazil,BRA,37,NA
Aedes albopictus,288,unpublished,polygon,2,-26.89,-51.44,2014,Brazil,BRA,37,NA
Aedes albopictus,289,unpublished,polygon,2,-26.89,-53.03,2014,Brazil,BRA,37,NA
Aedes albopictus,290,unpublished,polygon,2,-26.89,-49.36,2014,Brazil,BRA,37,NA
Aedes albopictus,291,unpublished,polygon,2,-26.88,-52.41,2014,Brazil,BRA,37,NA
Aedes albopictus,292,unpublished,polygon,2,-26.88,-52.74,2014,Brazil,BRA,37,NA
Aedes albopictus,293,unpublished,polygon,2,-26.88,-53.2,2014,Brazil,BRA,37,NA
Aedes albopictus,294,unpublished,polygon,2,-26.87,-49.11,2014,Brazil,BRA,37,NA
Aedes albopictus,295,unpublished,polygon,2,-26.87,-48.87,2014,Brazil,BRA,37,NA
Aedes albopictus,296,unpublished,polygon,2,-26.86,-53.49,2014,Brazil,BRA,37,NA
Aedes albopictus,297,unpublished,polygon,2,-26.86,-49.66,2014,Brazil,BRA,37,NA
Aedes albopictus,298,unpublished,polygon,2,-26.86,-53.33,2014,Brazil,BRA,37,NA
Aedes albopictus,299,unpublished,polygon,2,-26.85,-53.62,2014,Brazil,BRA,37,NA
Aedes albopictus,300,unpublished,polygon,2,-26.85,-52.85,2014,Brazil,BRA,37,NA
Aedes albopictus,301,unpublished,polygon,2,-26.85,-52.55,2014,Brazil,BRA,37,NA
Aedes albopictus,302,unpublished,polygon,2,-26.83,-48.72,2014,Brazil,BRA,37,NA
Aedes albopictus,303,unpublished,polygon,2,-26.82,-52.98,2014,Brazil,BRA,37,NA
Aedes albopictus,304,unpublished,polygon,2,-26.82,-51.64,2014,Brazil,BRA,37,NA
Aedes albopictus,305,unpublished,polygon,2,-26.82,-49.84,2014,Brazil,BRA,37,NA
Aedes albopictus,306,unpublished,polygon,2,-26.81,-49.27,2014,Brazil,BRA,37,NA
Aedes albopictus,307,unpublished,polygon,2,-26.81,-52.63,2014,Brazil,BRA,37,NA
Aedes albopictus,308,unpublished,polygon,2,-26.8,-48.65,2014,Brazil,BRA,37,NA
Aedes albopictus,309,unpublished,polygon,2,-26.8,-51.36,2014,Brazil,BRA,37,NA
Aedes albopictus,310,unpublished,polygon,2,-26.79,-49.44,2014,Brazil,BRA,37,NA
Aedes albopictus,311,unpublished,polygon,2,-26.79,-52.87,2014,Brazil,BRA,37,NA
Aedes albopictus,312,unpublished,polygon,2,-26.78,-53.04,2014,Brazil,BRA,37,NA
Aedes albopictus,313,unpublished,polygon,2,-26.77,-53.66,2014,Brazil,BRA,37,NA
Aedes albopictus,314,unpublished,polygon,2,-26.76,-51.11,2014,Brazil,BRA,37,NA
Aedes albopictus,315,unpublished,polygon,2,-26.76,-53.34,2014,Brazil,BRA,37,NA
Aedes albopictus,316,unpublished,polygon,2,-26.76,-53.2,2014,Brazil,BRA,37,NA
Aedes albopictus,317,unpublished,polygon,2,-26.74,-52.72,2014,Brazil,BRA,37,NA
Aedes albopictus,318,unpublished,polygon,2,-26.74,-52.59,2014,Brazil,BRA,37,NA
Aedes albopictus,319,unpublished,polygon,2,-26.73,-49.17,2014,Brazil,BRA,37,NA
Aedes albopictus,320,unpublished,polygon,2,-26.73,-52.87,2014,Brazil,BRA,37,NA
Aedes albopictus,321,unpublished,polygon,2,-26.73,-48.92,2014,Brazil,BRA,37,NA
Aedes albopictus,322,unpublished,polygon,2,-26.72,-53.48,2014,Brazil,BRA,37,NA
Aedes albopictus,323,unpublished,polygon,2,-26.71,-49.56,2014,Brazil,BRA,37,NA
Aedes albopictus,324,unpublished,polygon,2,-26.7,-52.94,2014,Brazil,BRA,37,NA
Aedes albopictus,325,unpublished,polygon,2,-26.69,-53.02,2014,Brazil,BRA,37,NA
Aedes albopictus,326,unpublished,polygon,2,-26.69,-53.25,2014,Brazil,BRA,37,NA
Aedes albopictus,327,unpublished,polygon,2,-26.67,-49.98,2014,Brazil,BRA,37,NA
Aedes albopictus,328,unpublished,polygon,2,-26.66,-53.67,2014,Brazil,BRA,37,NA
Aedes albopictus,329,unpublished,polygon,2,-26.66,-53.43,2014,Brazil,BRA,37,NA
Aedes albopictus,330,unpublished,polygon,2,-26.65,-53.32,2014,Brazil,BRA,37,NA
Aedes albopictus,331,unpublished,polygon,2,-26.65,-48.74,2014,Brazil,BRA,37,NA
Aedes albopictus,332,unpublished,polygon,2,-26.64,-48.98,2014,Brazil,BRA,37,NA
Aedes albopictus,333,unpublished,polygon,2,-26.64,-50.67,2014,Brazil,BRA,37,NA
Aedes albopictus,334,unpublished,polygon,2,-26.64,-52.79,2014,Brazil,BRA,37,NA
Aedes albopictus,335,unpublished,polygon,2,-26.63,-49.39,2014,Brazil,BRA,37,NA
Aedes albopictus,336,unpublished,polygon,2,-26.63,-52.68,2014,Brazil,BRA,37,NA
Aedes albopictus,337,unpublished,polygon,2,-26.63,-52.89,2014,Brazil,BRA,37,NA
Aedes albopictus,338,unpublished,polygon,2,-26.6,-48.8,2014,Brazil,BRA,37,NA
Aedes albopictus,339,unpublished,polygon,2,-26.59,-53.02,2014,Brazil,BRA,37,NA
Aedes albopictus,340,unpublished,polygon,2,-26.59,-53.17,2014,Brazil,BRA,37,NA
Aedes albopictus,341,unpublished,polygon,2,-26.58,-53.58,2014,Brazil,BRA,37,NA
Aedes albopictus,342,unpublished,polygon,2,-26.58,-52.25,2014,Brazil,BRA,37,NA
Aedes albopictus,343,unpublished,polygon,2,-26.54,-52.56,2014,Brazil,BRA,37,NA
Aedes albopictus,344,unpublished,polygon,2,-26.53,-53.35,2014,Brazil,BRA,37,NA
Aedes albopictus,345,unpublished,polygon,2,-26.5,-52.79,2014,Brazil,BRA,37,NA
Aedes albopictus,346,unpublished,polygon,2,-26.49,-52.99,2014,Brazil,BRA,37,NA
Aedes albopictus,347,unpublished,polygon,2,-26.48,-51.41,2014,Brazil,BRA,37,NA
Aedes albopictus,348,unpublished,polygon,2,-26.48,-53.55,2014,Brazil,BRA,37,NA
Aedes albopictus,349,unpublished,polygon,2,-26.47,-48.94,2014,Brazil,BRA,37,NA
Aedes albopictus,350,unpublished,polygon,2,-26.46,-53.11,2014,Brazil,BRA,37,NA
Aedes albopictus,351,unpublished,polygon,2,-26.45,-48.65,2014,Brazil,BRA,37,NA
Aedes albopictus,352,unpublished,polygon,2,-26.45,-49.6,2014,Brazil,BRA,37,NA
Aedes albopictus,353,unpublished,polygon,2,-26.44,-48.78,2014,Brazil,BRA,37,NA
Aedes albopictus,354,unpublished,polygon,2,-26.44,-52.68,2014,Brazil,BRA,37,NA
Aedes albopictus,355,unpublished,polygon,2,-26.43,-49.16,2014,Brazil,BRA,37,NA
Aedes albopictus,356,unpublished,polygon,2,-26.43,-53.61,2014,Brazil,BRA,37,NA
Aedes albopictus,357,unpublished,polygon,2,-26.43,-49.33,2014,Brazil,BRA,37,NA
Aedes albopictus,358,unpublished,polygon,2,-26.42,-51.84,2014,Brazil,BRA,37,NA
Aedes albopictus,359,unpublished,polygon,2,-26.4,-52.71,2014,Brazil,BRA,37,NA
Aedes albopictus,360,unpublished,polygon,2,-26.4,-53.49,2014,Brazil,BRA,37,NA
Aedes albopictus,361,unpublished,polygon,2,-26.36,-49.06,2014,Brazil,BRA,37,NA
Aedes albopictus,362,unpublished,polygon,2,-26.34,-53.52,2014,Brazil,BRA,37,NA
Aedes albopictus,363,unpublished,polygon,2,-26.33,-52.6,2014,Brazil,BRA,37,NA
Aedes albopictus,364,unpublished,polygon,2,-26.31,-52.35,2014,Brazil,BRA,37,NA
Aedes albopictus,365,unpublished,polygon,2,-26.3,-50.37,2014,Brazil,BRA,37,NA
Aedes albopictus,366,unpublished,polygon,2,-26.3,-49.33,2014,Brazil,BRA,37,NA
Aedes albopictus,367,unpublished,polygon,2,-26.29,-48.64,2014,Brazil,BRA,37,NA
Aedes albopictus,368,unpublished,polygon,2,-26.26,-48.96,2014,Brazil,BRA,37,NA
Aedes albopictus,369,unpublished,polygon,2,-26.25,-53.31,2014,Brazil,BRA,37,NA
Aedes albopictus,370,unpublished,polygon,2,-26.25,-52.8,2014,Brazil,BRA,37,NA
Aedes albopictus,371,unpublished,polygon,2,-26.25,-53.53,2014,Brazil,BRA,37,NA
Aedes albopictus,372,unpublished,polygon,2,-26.25,-49.73,2014,Brazil,BRA,37,NA
Aedes albopictus,373,unpublished,polygon,2,-26.25,-53.09,2014,Brazil,BRA,37,NA
Aedes albopictus,374,unpublished,polygon,2,-26.24,-51.21,2014,Brazil,BRA,37,NA
Aedes albopictus,375,unpublished,polygon,2,-26.22,-52.94,2014,Brazil,BRA,37,NA
Aedes albopictus,376,unpublished,polygon,2,-26.17,-51.94,2014,Brazil,BRA,37,NA
Aedes albopictus,377,unpublished,polygon,2,-26.17,-50.85,2014,Brazil,BRA,37,NA
Aedes albopictus,378,unpublished,polygon,2,-26.17,-50.26,2014,Brazil,BRA,37,NA
Aedes albopictus,379,unpublished,polygon,2,-26.16,-52.39,2014,Brazil,BRA,37,NA
Aedes albopictus,380,unpublished,polygon,2,-26.15,-53.57,2014,Brazil,BRA,37,NA
Aedes albopictus,381,unpublished,polygon,2,-26.15,-52.67,2014,Brazil,BRA,37,NA
Aedes albopictus,382,unpublished,polygon,2,-26.15,-51.52,2014,Brazil,BRA,37,NA
Aedes albopictus,383,unpublished,polygon,2,-26.14,-53.42,2014,Brazil,BRA,37,NA
Aedes albopictus,384,unpublished,polygon,2,-26.13,-49.19,2014,Brazil,BRA,37,NA
Aedes albopictus,385,unpublished,polygon,2,-26.12,-51.09,2014,Brazil,BRA,37,NA
Aedes albopictus,386,unpublished,polygon,2,-26.11,-53.37,2014,Brazil,BRA,37,NA
Aedes albopictus,387,unpublished,polygon,2,-26.09,-49.71,2014,Brazil,BRA,37,NA
Aedes albopictus,388,unpublished,polygon,2,-26.08,-52.83,2014,Brazil,BRA,37,NA
Aedes albopictus,389,unpublished,polygon,2,-26.08,-48.66,2014,Brazil,BRA,37,NA
Aedes albopictus,390,unpublished,polygon,2,-26.07,-50.76,2014,Brazil,BRA,37,NA
Aedes albopictus,391,unpublished,polygon,2,-26.07,-53.13,2014,Brazil,BRA,37,NA
Aedes albopictus,392,unpublished,polygon,2,-26.07,-49.45,2014,Brazil,BRA,37,NA
Aedes albopictus,393,unpublished,polygon,2,-26.07,-53.63,2014,Brazil,BRA,37,NA
Aedes albopictus,394,unpublished,polygon,2,-26.06,-48.87,2014,Brazil,BRA,37,NA
Aedes albopictus,395,unpublished,polygon,2,-26.04,-49.3,2014,Brazil,BRA,37,NA
Aedes albopictus,396,unpublished,polygon,2,-26.04,-52.23,2014,Brazil,BRA,37,NA
Aedes albopictus,397,unpublished,polygon,2,-26.01,-53.47,2014,Brazil,BRA,37,NA
Aedes albopictus,398,unpublished,polygon,2,-25.99,-52.59,2014,Brazil,BRA,37,NA
Aedes albopictus,399,unpublished,polygon,2,-25.98,-52.84,2014,Brazil,BRA,37,NA
Aedes albopictus,400,unpublished,polygon,2,-25.98,-49.66,2014,Brazil,BRA,37,NA
Aedes albopictus,401,unpublished,polygon,2,-25.97,-53.69,2014,Brazil,BRA,37,NA
Aedes albopictus,402,unpublished,polygon,2,-25.95,-50.12,2014,Brazil,BRA,37,NA
Aedes albopictus,403,unpublished,polygon,2,-25.93,-50.45,2014,Brazil,BRA,37,NA
Aedes albopictus,404,unpublished,polygon,2,-25.92,-49.52,2014,Brazil,BRA,37,NA
Aedes albopictus,405,unpublished,polygon,2,-25.91,-53.48,2014,Brazil,BRA,37,NA
Aedes albopictus,406,unpublished,polygon,2,-25.9,-50.85,2014,Brazil,BRA,37,NA
Aedes albopictus,407,unpublished,polygon,2,-25.9,-51.28,2014,Brazil,BRA,37,NA
Aedes albopictus,408,unpublished,polygon,2,-25.89,-53.27,2014,Brazil,BRA,37,NA
Aedes albopictus,409,unpublished,polygon,2,-25.89,-49.13,2014,Brazil,BRA,37,NA
Aedes albopictus,410,unpublished,polygon,2,-25.88,-53.64,2014,Brazil,BRA,37,NA
Aedes albopictus,411,unpublished,polygon,2,-25.88,-53.16,2014,Brazil,BRA,37,NA
Aedes albopictus,412,unpublished,polygon,2,-25.87,-51.98,2014,Brazil,BRA,37,NA
Aedes albopictus,413,unpublished,polygon,2,-25.85,-52.97,2014,Brazil,BRA,37,NA
Aedes albopictus,414,unpublished,polygon,2,-25.85,-53.72,2014,Brazil,BRA,37,NA
Aedes albopictus,415,unpublished,polygon,2,-25.82,-49.33,2014,Brazil,BRA,37,NA
Aedes albopictus,416,unpublished,polygon,2,-25.8,-49.88,2014,Brazil,BRA,37,NA
Aedes albopictus,417,unpublished,polygon,2,-25.8,-51.67,2014,Brazil,BRA,37,NA
Aedes albopictus,418,unpublished,polygon,2,-25.8,-48.77,2014,Brazil,BRA,37,NA
Aedes albopictus,419,unpublished,polygon,2,-25.79,-52.47,2014,Brazil,BRA,37,NA
Aedes albopictus,420,unpublished,polygon,2,-25.78,-53.42,2014,Brazil,BRA,37,NA
Aedes albopictus,421,unpublished,polygon,2,-25.78,-48.56,2014,Brazil,BRA,37,NA
Aedes albopictus,422,unpublished,polygon,2,-25.77,-53.27,2014,Brazil,BRA,37,NA
Aedes albopictus,423,unpublished,polygon,2,-25.74,-53.11,2014,Brazil,BRA,37,NA
Aedes albopictus,424,unpublished,polygon,2,-25.74,-52.81,2014,Brazil,BRA,37,NA
Aedes albopictus,425,unpublished,polygon,2,-25.73,-53.72,2014,Brazil,BRA,37,NA
Aedes albopictus,426,unpublished,polygon,2,-25.73,-50.8,2014,Brazil,BRA,37,NA
Aedes albopictus,427,unpublished,polygon,2,-25.7,-52.61,2014,Brazil,BRA,37,NA
Aedes albopictus,428,unpublished,polygon,2,-25.7,-49.5,2014,Brazil,BRA,37,NA
Aedes albopictus,429,unpublished,polygon,2,-25.69,-52.1,2014,Brazil,BRA,37,NA
Aedes albopictus,430,unpublished,polygon,2,-25.68,-50.29,2014,Brazil,BRA,37,NA
Aedes albopictus,431,unpublished,polygon,2,-25.68,-49.3,2014,Brazil,BRA,37,NA
Aedes albopictus,432,unpublished,polygon,2,-25.67,-53.55,2014,Brazil,BRA,37,NA
Aedes albopictus,433,unpublished,polygon,2,-25.67,-50.62,2014,Brazil,BRA,37,NA
Aedes albopictus,434,unpublished,polygon,2,-25.67,-52.7,2014,Brazil,BRA,37,NA
Aedes albopictus,435,unpublished,polygon,2,-25.66,-52.96,2014,Brazil,BRA,37,NA
Aedes albopictus,436,unpublished,polygon,2,-25.65,-48.47,2014,Brazil,BRA,37,NA
Aedes albopictus,437,unpublished,polygon,2,-25.65,-49.06,2014,Brazil,BRA,37,NA
Aedes albopictus,438,unpublished,polygon,2,-25.64,-51.18,2014,Brazil,BRA,37,NA
Aedes albopictus,439,unpublished,polygon,2,-25.63,-53.23,2014,Brazil,BRA,37,NA
Aedes albopictus,440,unpublished,polygon,2,-25.63,-49.46,2014,Brazil,BRA,37,NA
Aedes albopictus,441,unpublished,polygon,2,-25.61,-53.79,2014,Brazil,BRA,37,NA
Aedes albopictus,442,unpublished,polygon,2,-25.6,-53.12,2014,Brazil,BRA,37,NA
Aedes albopictus,443,unpublished,polygon,2,-25.59,-52.39,2014,Brazil,BRA,37,NA
Aedes albopictus,444,unpublished,polygon,2,-25.59,-53.38,2014,Brazil,BRA,37,NA
Aedes albopictus,445,unpublished,polygon,2,-25.55,-52.6,2014,Brazil,BRA,37,NA
Aedes albopictus,446,unpublished,polygon,2,-25.55,-48.49,2014,Brazil,BRA,37,NA
Aedes albopictus,447,unpublished,polygon,2,-25.53,-49.88,2014,Brazil,BRA,37,NA
Aedes albopictus,448,unpublished,polygon,2,-25.52,-52.08,2014,Brazil,BRA,37,NA
Aedes albopictus,449,unpublished,polygon,2,-25.51,-48.83,2014,Brazil,BRA,37,NA
Aedes albopictus,450,unpublished,polygon,2,-25.5,-49.29,2014,Brazil,BRA,37,NA
Aedes albopictus,451,unpublished,polygon,2,-25.49,-50.86,2014,Brazil,BRA,37,NA
Aedes albopictus,452,unpublished,polygon,2,-25.49,-49.69,2014,Brazil,BRA,37,NA
Aedes albopictus,453,unpublished,polygon,2,-25.48,-50.49,2014,Brazil,BRA,37,NA
Aedes albopictus,454,unpublished,polygon,2,-25.48,-54.02,2014,Brazil,BRA,37,NA
Aedes albopictus,455,unpublished,polygon,2,-25.47,-49.06,2014,Brazil,BRA,37,NA
Aedes albopictus,456,unpublished,polygon,2,-25.46,-53.59,2014,Brazil,BRA,37,NA
Aedes albopictus,457,unpublished,polygon,2,-25.45,-54.55,2014,Brazil,BRA,37,NA
Aedes albopictus,458,unpublished,polygon,2,-25.45,-50.05,2014,Brazil,BRA,37,NA
Aedes albopictus,459,unpublished,polygon,2,-25.45,-53.23,2014,Brazil,BRA,37,NA
Aedes albopictus,460,unpublished,polygon,2,-25.45,-52.96,2014,Brazil,BRA,37,NA
Aedes albopictus,461,unpublished,polygon,2,-25.44,-53.43,2014,Brazil,BRA,37,NA
Aedes albopictus,462,unpublished,polygon,2,-25.44,-54.41,2014,Brazil,BRA,37,NA
Aedes albopictus,463,unpublished,polygon,2,-25.43,-49.15,2014,Brazil,BRA,37,NA
Aedes albopictus,464,unpublished,polygon,2,-25.42,-52.24,2014,Brazil,BRA,37,NA
Aedes albopictus,465,unpublished,polygon,2,-25.4,-54.25,2014,Brazil,BRA,37,NA
Aedes albopictus,466,unpublished,polygon,2,-25.39,-53.55,2014,Brazil,BRA,37,NA
Aedes albopictus,467,unpublished,polygon,2,-25.39,-51.56,2014,Brazil,BRA,37,NA
Aedes albopictus,468,unpublished,polygon,2,-25.38,-52.79,2014,Brazil,BRA,37,NA
Aedes albopictus,469,unpublished,polygon,2,-25.37,-49.01,2014,Brazil,BRA,37,NA
Aedes albopictus,470,unpublished,polygon,2,-25.33,-53.9,2014,Brazil,BRA,37,NA
Aedes albopictus,471,unpublished,polygon,2,-25.31,-50.42,2014,Brazil,BRA,37,NA
Aedes albopictus,472,unpublished,polygon,2,-25.31,-52.39,2014,Brazil,BRA,37,NA
Aedes albopictus,473,unpublished,polygon,2,-25.31,-49.18,2014,Brazil,BRA,37,NA
Aedes albopictus,474,unpublished,polygon,2,-25.31,-52.13,2014,Brazil,BRA,37,NA
Aedes albopictus,475,unpublished,polygon,2,-25.3,-49.34,2014,Brazil,BRA,37,NA
Aedes albopictus,476,unpublished,polygon,2,-25.3,-49.46,2014,Brazil,BRA,37,NA
Aedes albopictus,477,unpublished,polygon,2,-25.3,-48.71,2014,Brazil,BRA,37,NA
Aedes albopictus,478,unpublished,polygon,2,-25.29,-53.79,2014,Brazil,BRA,37,NA
Aedes albopictus,479,unpublished,polygon,2,-25.27,-49.61,2014,Brazil,BRA,37,NA
Aedes albopictus,480,unpublished,polygon,2,-25.27,-54.1,2014,Brazil,BRA,37,NA
Aedes albopictus,481,unpublished,polygon,2,-25.25,-53.54,2014,Brazil,BRA,37,NA
Aedes albopictus,482,unpublished,polygon,2,-25.24,-48.34,2014,Brazil,BRA,37,NA
Aedes albopictus,483,unpublished,polygon,2,-25.23,-53.15,2014,Brazil,BRA,37,NA
Aedes albopictus,484,unpublished,polygon,2,-25.22,-50.63,2014,Brazil,BRA,37,NA
Aedes albopictus,485,unpublished,polygon,2,-25.2,-52.62,2014,Brazil,BRA,37,NA
Aedes albopictus,486,unpublished,polygon,2,-25.18,-48.87,2014,Brazil,BRA,37,NA
Aedes albopictus,487,unpublished,polygon,2,-25.17,-50.84,2014,Brazil,BRA,37,NA
Aedes albopictus,488,unpublished,polygon,2,-25.15,-53.03,2014,Brazil,BRA,37,NA
Aedes albopictus,489,unpublished,polygon,2,-25.15,-50.07,2014,Brazil,BRA,37,NA
Aedes albopictus,490,unpublished,polygon,2,-25.14,-52.03,2014,Brazil,BRA,37,NA
Aedes albopictus,491,unpublished,polygon,2,-25.14,-54.33,2014,Brazil,BRA,37,NA
Aedes albopictus,492,unpublished,polygon,2,-25.13,-51.1,2014,Brazil,BRA,37,NA
Aedes albopictus,493,unpublished,polygon,2,-25.12,-52.25,2014,Brazil,BRA,37,NA
Aedes albopictus,494,unpublished,polygon,2,-25.11,-49.46,2014,Brazil,BRA,37,NA
Aedes albopictus,495,unpublished,polygon,2,-25.11,-51.77,2014,Brazil,BRA,37,NA
Aedes albopictus,496,unpublished,polygon,2,-25.11,-54.26,2014,Brazil,BRA,37,NA
Aedes albopictus,497,unpublished,polygon,2,-25.1,-54.09,2014,Brazil,BRA,37,NA
Aedes albopictus,498,unpublished,polygon,2,-25.1,-48.89,2014,Brazil,BRA,37,NA
Aedes albopictus,499,unpublished,polygon,2,-25.06,-53.4,2014,Brazil,BRA,37,NA
Aedes albopictus,500,unpublished,polygon,2,-25.06,-49.32,2014,Brazil,BRA,37,NA
Aedes albopictus,501,unpublished,polygon,2,-25.05,-52.86,2014,Brazil,BRA,37,NA
Aedes albopictus,502,unpublished,polygon,2,-25.03,-47.99,2014,Brazil,BRA,37,NA
Aedes albopictus,503,unpublished,polygon,2,-25.02,-53.62,2014,Brazil,BRA,37,NA
Aedes albopictus,504,unpublished,polygon,2,-25.01,-50.61,2014,Brazil,BRA,37,NA
Aedes albopictus,505,unpublished,polygon,2,-25,-52.69,2014,Brazil,BRA,37,NA
Aedes albopictus,506,unpublished,polygon,2,-25,-50.86,2014,Brazil,BRA,37,NA
Aedes albopictus,507,unpublished,polygon,2,-25,-53.93,2014,Brazil,BRA,37,NA
Aedes albopictus,508,unpublished,polygon,2,-24.97,-54.09,2014,Brazil,BRA,37,NA
Aedes albopictus,509,unpublished,polygon,2,-24.97,-51.54,2014,Brazil,BRA,37,NA
Aedes albopictus,510,unpublished,polygon,2,-24.94,-48.89,2014,Brazil,BRA,37,NA
Aedes albopictus,511,unpublished,polygon,2,-24.91,-51.9,2014,Brazil,BRA,37,NA
Aedes albopictus,512,unpublished,polygon,2,-24.9,-53.01,2014,Brazil,BRA,37,NA
Aedes albopictus,513,unpublished,polygon,2,-24.89,-52.52,2014,Brazil,BRA,37,NA
Aedes albopictus,514,unpublished,polygon,2,-24.89,-50.15,2014,Brazil,BRA,37,NA
Aedes albopictus,515,unpublished,polygon,2,-24.89,-52.25,2014,Brazil,BRA,37,NA
Aedes albopictus,516,unpublished,polygon,2,-24.89,-53.87,2014,Brazil,BRA,37,NA
Aedes albopictus,517,unpublished,polygon,2,-24.88,-49.31,2014,Brazil,BRA,37,NA
Aedes albopictus,518,unpublished,polygon,2,-24.88,-48.4,2014,Brazil,BRA,37,NA
Aedes albopictus,519,unpublished,polygon,2,-24.87,-54.3,2014,Brazil,BRA,37,NA
Aedes albopictus,520,unpublished,polygon,2,-24.86,-47.74,2014,Brazil,BRA,37,NA
Aedes albopictus,521,unpublished,polygon,2,-24.83,-51.59,2014,Brazil,BRA,37,NA
Aedes albopictus,522,unpublished,polygon,2,-24.82,-52.71,2014,Brazil,BRA,37,NA
Aedes albopictus,523,unpublished,polygon,2,-24.82,-54.12,2014,Brazil,BRA,37,NA
Aedes albopictus,524,unpublished,polygon,2,-24.81,-49.87,2014,Brazil,BRA,37,NA
Aedes albopictus,525,unpublished,polygon,2,-24.8,-53.92,2014,Brazil,BRA,37,NA
Aedes albopictus,526,unpublished,polygon,2,-24.79,-53.07,2014,Brazil,BRA,37,NA
Aedes albopictus,527,unpublished,polygon,2,-24.79,-48.82,2014,Brazil,BRA,37,NA
Aedes albopictus,528,unpublished,polygon,2,-24.78,-48.07,2014,Brazil,BRA,37,NA
Aedes albopictus,529,unpublished,polygon,2,-24.78,-48.18,2014,Brazil,BRA,37,NA
Aedes albopictus,530,unpublished,polygon,2,-24.74,-53.26,2014,Brazil,BRA,37,NA
Aedes albopictus,531,unpublished,polygon,2,-24.71,-54.22,2014,Brazil,BRA,37,NA
Aedes albopictus,532,unpublished,polygon,2,-24.7,-53.79,2014,Brazil,BRA,37,NA
Aedes albopictus,533,unpublished,polygon,2,-24.7,-52.24,2014,Brazil,BRA,37,NA
Aedes albopictus,534,unpublished,polygon,2,-24.69,-53.35,2014,Brazil,BRA,37,NA
Aedes albopictus,535,unpublished,polygon,2,-24.68,-50.48,2014,Brazil,BRA,37,NA
Aedes albopictus,536,unpublished,polygon,2,-24.68,-47.85,2014,Brazil,BRA,37,NA
Aedes albopictus,537,unpublished,polygon,2,-24.68,-51.23,2014,Brazil,BRA,37,NA
Aedes albopictus,538,unpublished,polygon,2,-24.68,-53.09,2014,Brazil,BRA,37,NA
Aedes albopictus,539,unpublished,polygon,2,-24.68,-51.79,2014,Brazil,BRA,37,NA
Aedes albopictus,540,unpublished,polygon,2,-24.64,-53.15,2014,Brazil,BRA,37,NA
Aedes albopictus,541,unpublished,polygon,2,-24.64,-54.25,2014,Brazil,BRA,37,NA
Aedes albopictus,542,unpublished,polygon,2,-24.63,-53.51,2014,Brazil,BRA,37,NA
Aedes albopictus,543,unpublished,polygon,2,-24.63,-52.56,2014,Brazil,BRA,37,NA
Aedes albopictus,544,unpublished,polygon,2,-24.62,-52.79,2014,Brazil,BRA,37,NA
Aedes albopictus,545,unpublished,polygon,2,-24.61,-48.84,2014,Brazil,BRA,37,NA
Aedes albopictus,546,unpublished,polygon,2,-24.6,-49.04,2014,Brazil,BRA,37,NA
Aedes albopictus,547,unpublished,polygon,2,-24.6,-49.43,2014,Brazil,BRA,37,NA
Aedes albopictus,548,unpublished,polygon,2,-24.59,-50.96,2014,Brazil,BRA,37,NA
Aedes albopictus,549,unpublished,polygon,2,-24.59,-47.45,2014,Brazil,BRA,37,NA
Aedes albopictus,550,unpublished,polygon,2,-24.59,-54.16,2014,Brazil,BRA,37,NA
Aedes albopictus,551,unpublished,polygon,2,-24.57,-53.97,2014,Brazil,BRA,37,NA
Aedes albopictus,552,unpublished,polygon,2,-24.57,-52.27,2014,Brazil,BRA,37,NA
Aedes albopictus,553,unpublished,polygon,2,-24.56,-49.22,2014,Brazil,BRA,37,NA
Aedes albopictus,554,unpublished,polygon,2,-24.51,-53.03,2014,Brazil,BRA,37,NA
Aedes albopictus,555,unpublished,polygon,2,-24.5,-48.23,2014,Brazil,BRA,37,NA
Aedes albopictus,556,unpublished,polygon,2,-24.5,-51.65,2014,Brazil,BRA,37,NA
Aedes albopictus,557,unpublished,polygon,2,-24.5,-47.86,2014,Brazil,BRA,37,NA
Aedes albopictus,558,unpublished,polygon,2,-24.49,-53.3,2014,Brazil,BRA,37,NA
Aedes albopictus,559,unpublished,polygon,2,-24.49,-48.58,2014,Brazil,BRA,37,NA
Aedes albopictus,560,unpublished,polygon,2,-24.47,-53.81,2014,Brazil,BRA,37,NA
Aedes albopictus,561,unpublished,polygon,2,-24.45,-53.99,2014,Brazil,BRA,37,NA
Aedes albopictus,562,unpublished,polygon,2,-24.45,-53.57,2014,Brazil,BRA,37,NA
Aedes albopictus,563,unpublished,polygon,2,-24.44,-49.89,2014,Brazil,BRA,37,NA
Aedes albopictus,564,unpublished,polygon,2,-24.44,-49.1,2014,Brazil,BRA,37,NA
Aedes albopictus,565,unpublished,polygon,2,-24.44,-50.75,2014,Brazil,BRA,37,NA
